id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,labels
0,352169,756,214,591,855,908.515625,899.640625,1.0466362237930298,0.9932084679603576,0,0,2005,1339,0
0,351112,769,218,578,844,1096.484375,774.109375,1.043534278869629,0.9918977618217468,0,0,2005,1339,0
1,350128,769,223,577,831,908.515625,941.484375,1.035535454750061,0.9925150275230408,0,0,2005,1339,0
0,348838,754,228,592,816,1033.828125,899.640625,1.0491806268692017,0.9926965832710266,0,0,2005,1339,0
0,347164,738,233,605,801,1096.484375,313.828125,1.0553961992263794,0.99238783121109,0,0,2005,1339,0
0,345692,720,240,622,784,1159.140625,271.984375,1.0510908365249634,0.9923202395439148,0,0,2005,1339,0
0,344436,703,247,642,766,1284.453125,397.515625,1.0676895380020142,0.9929503202438354,0,0,2005,1339,0
0,342091,686,256,658,748,1033.828125,899.640625,1.0550681352615356,0.9927064180374146,0,0,2005,1339,0
0,339921,671,265,675,728,1284.453125,397.515625,1.05352783203125,0.992692232131958,0,0,2005,1339,0
0,338045,658,273,687,709,1096.484375,857.796875,1.052780032157898,0.9922439455986024,0,0,2005,1339,0
0,335362,644,285,708,697,1284.453125,439.359375,1.0670628547668457,0.9924393892288208,0,0,2005,1339,0
0,333243,633,295,732,688,1033.828125,648.578125,1.064011812210083,0.9919798374176024,0,0,2005,1339,0
0,331264,622,299,757,684,720.546875,774.109375,1.0505658388137815,0.9905940890312196,0,0,2005,1339,0
0,328279,613,300,778,682,1033.828125,648.578125,1.096015214920044,0.9926729798316956,0,0,2005,1339,0
0,325477,605,300,798,680,1096.484375,397.515625,1.0743811130523682,0.992091715335846,0,0,2005,1339,0
0,322283,598,301,816,678,908.515625,564.890625,1.0582903623580933,0.9913153052330016,0,0,2005,1339,0
1,319747,593,302,831,673,908.515625,564.890625,1.0593963861465454,0.9922770857810974,0,0,2005,1339,0
0,317571,587,303,847,669,908.515625,857.796875,1.0531325340270996,0.9925646781921388,0,0,2005,1339,0
0,315489,584,304,861,662,908.515625,564.890625,1.0659635066986084,0.9923020601272584,0,0,2005,1339,0
0,313829,582,305,871,656,1159.140625,732.265625,1.058797836303711,0.992011547088623,0,0,2005,1339,0
0,312179,579,309,880,647,1284.453125,564.890625,1.0560859441757202,0.9923787117004396,0,0,2005,1339,0
0,310729,580,312,887,639,971.171875,648.578125,1.0632503032684326,0.9925448298454284,0,0,2005,1339,0
0,309413,582,317,888,628,971.171875,648.578125,1.0502811670303345,0.9922699332237244,0,0,2005,1339,0
0,307925,585,321,889,617,1284.453125,606.734375,1.067163586616516,0.9915600419044496,0,0,2005,1339,0
1,306744,589,327,888,603,1221.796875,690.421875,1.0419130325317385,0.989692211151123,0,0,2005,1339,0
1,304780,594,334,881,588,720.546875,732.265625,1.042144775390625,0.9923055768013,0,0,2005,1339,0
0,302711,602,340,871,572,908.515625,564.890625,1.0501633882522583,0.9908792972564696,0,0,2005,1339,0
0,301212,609,349,860,552,1033.828125,648.578125,1.0477286577224731,0.992537558078766,0,0,2005,1339,0
0,298858,614,358,849,533,1347.109375,564.890625,1.047796368598938,0.9900052547454834,0,0,2005,1339,0
0,296235,622,367,833,511,1033.828125,648.578125,1.052259922027588,0.9906978011131288,0,0,2005,1339,0
0,294002,629,378,819,488,1096.484375,481.203125,1.0576802492141724,0.9913841485977172,0,0,2005,1339,0
0,290999,636,387,799,477,1033.828125,648.578125,1.0521283149719238,0.9913148283958436,0,0,2005,1339,0
0,288177,643,398,778,468,908.515625,648.578125,1.0544488430023191,0.9910824298858644,0,0,2005,1339,0
0,285345,648,409,759,466,720.546875,481.203125,1.0473257303237915,0.9895572662353516,0,0,2005,1339,0
0,282645,651,421,740,467,1033.828125,648.578125,1.0548425912857056,0.9906392693519592,0,0,2005,1339,0
0,278142,655,431,715,470,908.515625,606.734375,1.0688903331756592,0.9817292094230652,0,0,2005,1339,0
0,277079,659,428,693,491,908.515625,606.734375,1.0627527236938477,0.9904417991638184,0,0,2005,1339,0
0,275975,656,420,683,512,657.890625,690.421875,1.0535995960235596,0.9901556372642516,0,0,2005,1339,0
0,275621,654,411,691,536,908.515625,606.734375,1.0546854734420776,0.9902253746986388,0,0,2005,1339,0
0,275795,652,404,697,556,908.515625,606.734375,1.054645538330078,0.99043208360672,0,0,2005,1339,0
0,275565,651,396,702,575,657.890625,648.578125,1.0562174320220947,0.9881932139396667,0,0,2005,1339,0
0,276754,650,390,706,595,845.859375,732.265625,1.0584381818771362,0.9903120994567872,0,0,2005,1339,0
0,277812,650,384,706,614,1033.828125,523.046875,1.044946551322937,0.9901242852211,0,0,2005,1339,0
1,280022,650,377,706,626,908.515625,606.734375,1.0346171855926514,0.9888463616371156,0,0,2005,1339,0
1,283479,650,370,706,646,1033.828125,564.890625,1.0337116718292236,0.9906241297721864,0,0,2005,1339,0
1,285829,652,366,702,656,971.171875,648.578125,1.0362906455993652,0.9911795258522034,0,0,2005,1339,0
1,288638,655,359,695,672,908.515625,481.203125,1.042795181274414,0.989861011505127,0,0,2005,1339,0
0,291364,652,355,693,682,1159.140625,606.734375,1.0545165538787842,0.991349458694458,0,0,2005,1339,0
1,293688,650,351,689,691,908.515625,606.734375,1.0428837537765503,0.9917425513267516,0,0,2005,1339,0
0,296645,649,348,682,698,1033.828125,774.109375,1.0441992282867432,0.9906858801841736,0,0,2005,1339,0
0,299633,648,345,678,704,971.171875,397.515625,1.0495392084121704,0.9902018308639526,0,0,2005,1339,0
0,302576,646,342,668,708,720.546875,648.578125,1.0424766540527344,0.991561770439148,0,0,2005,1339,0
0,304715,645,340,659,710,783.203125,481.203125,1.0526434183120728,0.9919393062591552,0,0,2005,1339,0
0,307342,645,339,650,712,908.515625,774.109375,1.04623544216156,0.9918334484100342,0,0,2005,1339,0
0,310987,645,338,637,711,1096.484375,355.671875,1.0459744930267334,0.9927048087120056,0,0,2005,1339,0
0,313566,647,338,622,708,720.546875,606.734375,1.0470999479293823,0.9919251799583436,0,0,2005,1339,0
1,316807,645,337,611,706,971.171875,648.578125,1.0361367464065552,0.9929003715515136,0,0,2005,1339,0
0,319934,643,339,598,701,783.203125,690.421875,1.043127417564392,0.9927896857261658,0,0,2005,1339,0
0,323627,640,340,590,694,783.203125,606.734375,1.0523303747177124,0.9924236536026,0,0,2005,1339,0
0,328067,640,343,603,685,720.546875,690.421875,1.0518159866333008,0.9924957156181335,0,0,2005,1339,0
0,333511,639,346,620,674,1033.828125,523.046875,1.0431452989578247,0.9919723868370056,0,0,2005,1339,0
0,338544,640,350,636,661,720.546875,606.734375,1.0531845092773438,0.9915488362312316,0,0,2005,1339,0
5,237789,640,350,634,463,657.890625,564.890625,0.993859887123108,0.9589638113975524,0,0,2005,1339,0
0,343870,626,354,667,648,657.890625,690.421875,1.0485317707061768,0.9921287298202516,0,0,2005,1339,0
0,347989,613,359,696,635,1096.484375,606.734375,1.056157112121582,0.9906426668167114,0,0,2005,1339,0
0,352566,597,363,728,631,657.890625,648.578125,1.0579636096954346,0.991664469242096,0,0,2005,1339,0
0,357332,586,363,754,634,1096.484375,523.046875,1.0505309104919434,0.9912949204444884,0,0,2005,1339,0
0,361000,572,363,783,636,783.203125,523.046875,1.0558338165283203,0.9912270307540894,0,0,2005,1339,0
0,364608,561,363,806,636,720.546875,606.734375,1.04779052734375,0.991435170173645,0,0,2005,1339,0
0,368837,552,362,829,640,720.546875,648.578125,1.0570766925811768,0.9919766783714294,0,0,2005,1339,0
0,372262,543,357,850,644,657.890625,564.890625,1.0489665269851685,0.9898319244384766,0,0,2005,1339,0
0,375784,536,353,869,651,971.171875,606.734375,1.045114040374756,0.990466833114624,0,0,2005,1339,0
0,378339,529,349,887,653,720.546875,481.203125,1.0452452898025513,0.990754008293152,0,0,2005,1339,0
0,379572,526,346,899,655,657.890625,648.578125,1.042596697807312,0.9891082048416138,0,0,2005,1339,0
0,382476,523,343,912,656,908.515625,606.734375,1.043718934059143,0.9908488988876344,0,0,2005,1339,0
0,384363,522,339,921,654,1159.140625,439.359375,1.0429298877716064,0.990898072719574,0,0,2005,1339,0
1,385918,523,337,926,655,1221.796875,523.046875,1.0433639287948608,0.9911866784095764,0,0,2005,1339,0
1,387047,524,335,929,652,657.890625,606.734375,1.0287132263183594,0.991665780544281,0,0,2005,1339,0
1,388080,527,331,931,648,971.171875,606.734375,1.046209692955017,0.9915015697479248,0,0,2005,1339,0
0,388583,532,327,929,645,845.859375,690.421875,1.0601084232330322,0.989431381225586,0,0,2005,1339,0
0,389783,538,322,925,645,783.203125,397.515625,1.0457658767700195,0.9919885993003844,0,0,2005,1339,0
0,349256,711,347,662,691,1096.484375,564.890625,1.057716727256775,0.992974817752838,0,0,2005,1339,0
0,344070,714,340,640,704,1096.484375,648.578125,1.05956768989563,0.9930400848388672,0,0,2005,1339,0
0,338500,717,334,613,721,1096.484375,648.578125,1.0557169914245603,0.9927440285682678,0,0,2005,1339,0
0,332956,716,328,592,737,1096.484375,648.578125,1.0581648349761963,0.9925519824028016,0,0,2005,1339,0
0,327666,716,322,569,751,1159.140625,606.734375,1.0642602443695068,0.9921625256538392,0,0,2005,1339,0
1,322518,715,318,552,762,908.515625,481.203125,1.029425859451294,0.9929518699645996,0,0,2005,1339,0
0,316598,715,315,543,777,1096.484375,690.421875,1.0671381950378418,0.9925627112388612,0,0,2005,1339,0
0,310866,717,313,540,789,1096.484375,690.421875,1.051615834236145,0.9913598895072936,0,0,2005,1339,0
0,306428,718,310,552,799,1159.140625,732.265625,1.0602543354034424,0.9913949370384216,0,0,2005,1339,0
0,302768,720,308,563,807,1096.484375,690.421875,1.05830180644989,0.9906232953071594,0,0,2005,1339,0
1,299699,719,307,576,814,1221.796875,732.265625,1.043819785118103,0.9914541244506836,0,0,2005,1339,0
1,296770,714,306,590,820,971.171875,983.328125,1.0382791757583618,0.992085337638855,0,0,2005,1339,0
0,292505,709,308,606,821,1159.140625,732.265625,1.05335795879364,0.9910688996315002,0,0,2005,1339,0
1,291352,702,310,623,821,1096.484375,648.578125,1.0466197729110718,0.990850031375885,0,0,2005,1339,0
0,290314,698,312,634,817,1159.140625,690.421875,1.056005835533142,0.9913977980613708,0,0,2005,1339,0
1,288592,694,316,646,809,1033.828125,606.734375,1.0474412441253662,0.9903506636619568,0,0,2005,1339,0
0,287872,691,319,655,803,1096.484375,648.578125,1.0583453178405762,0.990729033946991,0,0,2005,1339,0
1,287931,688,325,663,793,908.515625,941.484375,1.039907455444336,0.9915978908538818,0,0,2005,1339,0
1,287094,686,328,670,785,1096.484375,774.109375,1.0458292961120603,0.9911316633224488,0,0,2005,1339,0
1,286968,685,333,673,773,1096.484375,481.203125,1.033907771110535,0.9911832809448242,0,0,2005,1339,0
0,285985,680,337,679,761,1033.828125,690.421875,1.0539060831069946,0.9912155270576476,0,0,2005,1339,0
0,285736,680,345,681,744,971.171875,774.109375,1.065563440322876,0.9912227988243104,0,0,2005,1339,0
0,285887,677,352,685,728,1221.796875,355.671875,1.0777653455734253,0.991257667541504,0,0,2005,1339,0
1,285471,677,359,685,709,1096.484375,690.421875,1.035483956336975,0.992027759552002,0,0,2005,1339,0
0,285091,676,368,684,687,1096.484375,732.265625,1.0520530939102173,0.9918459057807922,0,0,2005,1339,0
0,285242,676,374,682,670,1033.828125,648.578125,1.0426528453826904,0.9911472201347352,0,0,2005,1339,0
0,286115,672,387,684,643,1033.828125,648.578125,1.043964385986328,0.9909390807151794,0,0,2005,1339,0
0,286847,660,395,692,620,1033.828125,648.578125,1.057808756828308,0.9909417033195496,0,0,2005,1339,0
0,287664,648,404,700,596,971.171875,648.578125,1.0634050369262695,0.9904075860977172,0,0,2005,1339,0
0,289570,636,416,720,569,1033.828125,690.421875,1.048239827156067,0.9912123680114746,0,0,2005,1339,0
1,290078,625,429,743,539,908.515625,815.953125,1.0490015745162964,0.9902310967445374,0,0,2005,1339,0
1,290752,615,439,767,514,845.859375,606.734375,1.0457106828689575,0.9895830750465392,0,0,2005,1339,0
1,291796,606,451,788,491,971.171875,690.421875,1.0321029424667358,0.9907701015472412,0,0,2005,1339,0
1,291727,599,463,807,464,783.203125,732.265625,1.0423009395599363,0.9896683692932128,0,0,2005,1339,0
1,292525,593,470,825,465,1159.140625,690.421875,1.0332064628601074,0.992059290409088,0,0,2005,1339,0
0,292467,587,477,840,471,845.859375,690.421875,1.046479105949402,0.990339457988739,0,0,2005,1339,0
0,291924,584,482,852,475,1284.453125,523.046875,1.0448992252349854,0.9899702668190002,0,0,2005,1339,0
1,290607,583,487,860,481,1284.453125,523.046875,1.034995436668396,0.9886654019355774,0,0,2005,1339,0
0,289810,582,484,869,494,971.171875,648.578125,1.0506200790405271,0.9906271696090698,0,0,2005,1339,0
1,289125,581,475,874,513,971.171875,648.578125,1.0435572862625122,0.9908406138420104,0,0,2005,1339,0
1,288062,582,468,876,529,1221.796875,606.734375,1.0435534715652466,0.988593578338623,0,0,2005,1339,0
0,287324,585,460,877,545,908.515625,690.421875,1.0493663549423218,0.9901008605957032,0,0,2005,1339,0
1,285864,588,453,876,560,1221.796875,606.734375,1.0370488166809082,0.9878382086753844,0,0,2005,1339,0
1,285245,590,446,873,574,657.890625,606.734375,1.0529494285583496,0.9896748065948486,0,0,2005,1339,0
1,284497,597,440,866,587,1221.796875,606.734375,1.0348331928253174,0.9884889721870422,0,0,2005,1339,0
1,284315,604,434,856,598,1221.796875,606.734375,1.0330034494400024,0.9884307980537416,0,0,2005,1339,0
1,284926,613,429,844,609,720.546875,648.578125,1.0314675569534302,0.9903484582901,0,0,2005,1339,0
1,284925,622,423,830,618,1033.828125,606.734375,1.0342166423797607,0.9885411858558656,0,0,2005,1339,0
1,285948,633,418,813,626,1284.453125,690.421875,1.0353522300720217,0.990299642086029,0,0,2005,1339,0
0,287013,646,414,790,633,1159.140625,648.578125,1.0444015264511108,0.9905083179473876,0,0,2005,1339,0
1,287831,658,410,765,637,908.515625,564.890625,1.0260777473449707,0.9924718141555786,0,0,2005,1339,0
1,288094,674,407,739,640,908.515625,606.734375,1.026954174041748,0.9894016981124878,0,0,2005,1339,0
1,290825,687,404,712,642,1284.453125,648.578125,1.0228179693222046,0.9930707216262816,0,0,2005,1339,0
1,293676,705,403,680,641,1284.453125,774.109375,1.02872633934021,0.9934016466140748,0,0,2005,1339,0
1,297745,715,402,656,639,971.171875,481.203125,1.029831051826477,0.9912457466125488,0,0,2005,1339,0
1,301318,722,402,630,637,1221.796875,774.109375,1.0329023599624634,0.9936513304710388,0,0,2005,1339,0
1,305032,729,401,620,636,1096.484375,648.578125,1.0307115316390991,0.9932398200035096,0,0,2005,1339,0
1,308702,738,400,608,643,1033.828125,606.734375,1.0341250896453855,0.9898561239242554,0,0,2005,1339,0
0,312579,746,400,599,655,1159.140625,732.265625,1.039133906364441,0.9931785464286804,0,0,2005,1339,0
1,316211,742,400,599,668,1096.484375,732.265625,1.0350757837295532,0.992469072341919,0,0,2005,1339,0
0,319487,729,400,610,678,1033.828125,732.265625,1.040112853050232,0.9892722964286804,0,0,2005,1339,0
1,323383,716,400,625,689,1096.484375,815.953125,1.03631329536438,0.9928876757621764,0,0,2005,1339,0
1,323987,707,396,634,704,971.171875,397.515625,1.02855122089386,0.9749520421028136,0,0,2005,1339,0
1,328767,699,393,643,715,971.171875,732.265625,1.036260724067688,0.9892758727073668,0,0,2005,1339,0
0,332025,692,390,648,725,1221.796875,648.578125,1.038913011550903,0.9895619750022888,0,0,2005,1339,0
0,333799,683,388,657,733,783.203125,690.421875,1.03886616230011,0.9895927309989928,0,0,2005,1339,0
0,336113,678,389,660,737,1096.484375,941.484375,1.0426775217056274,0.9906803965568542,0,0,2005,1339,0
0,337588,675,386,662,740,908.515625,732.265625,1.044602394104004,0.9906284809112548,0,0,2005,1339,0
0,339066,671,385,666,742,908.515625,732.265625,1.0457950830459597,0.990822732448578,0,0,2005,1339,0
0,341180,670,385,672,742,1033.828125,983.328125,1.0530972480773926,0.9915707111358644,0,0,2005,1339,0
0,342450,668,385,676,739,1033.828125,983.328125,1.05476713180542,0.9919432997703552,0,0,2005,1339,0
0,343923,667,386,680,736,1033.828125,941.484375,1.0518159866333008,0.992235004901886,0,0,2005,1339,0
0,344821,668,388,681,729,971.171875,648.578125,1.0625871419906616,0.9919894337654114,0,0,2005,1339,0
0,346293,672,391,677,720,971.171875,857.796875,1.0518851280212402,0.991854190826416,0,0,2005,1339,0
0,348010,674,392,676,715,908.515625,857.796875,1.065052151679993,0.9921313524246216,0,0,2005,1339,0
0,349599,675,390,677,710,908.515625,648.578125,1.0920518636703491,0.9916143417358398,0,0,2005,1339,0
0,352186,679,388,673,704,908.515625,815.953125,1.063027024269104,0.9926024675369264,0,0,2005,1339,0
0,354010,684,387,669,694,908.515625,857.796875,1.0575700998306274,0.9922698736190796,0,0,2005,1339,0
0,355968,687,386,666,685,908.515625,857.796875,1.055599331855774,0.9923995733261108,0,0,2005,1339,0
0,359789,690,385,667,674,1284.453125,523.046875,1.0584386587142944,0.9925757646560668,0,0,2005,1339,0
0,361887,677,385,683,662,845.859375,941.484375,1.0528013706207275,0.9923746585845948,0,0,2005,1339,0
0,364982,665,386,698,653,845.859375,941.484375,1.0625170469284058,0.9924123883247375,0,0,2005,1339,0
0,368254,653,387,713,645,720.546875,941.484375,1.0537000894546509,0.9917423129081726,0,0,2005,1339,0
0,370573,642,389,728,641,783.203125,941.484375,1.0904059410095217,0.991165280342102,0,0,2005,1339,0
0,372692,631,390,742,640,783.203125,774.109375,1.060352087020874,0.9918306469917296,0,0,2005,1339,0
0,375205,620,394,757,634,783.203125,774.109375,1.055508732795715,0.9913925528526306,0,0,2005,1339,0
0,377432,613,397,776,626,845.859375,774.109375,1.053152322769165,0.9917718172073364,0,0,2005,1339,0
0,379367,604,400,796,621,720.546875,774.109375,1.057886242866516,0.991521179676056,0,0,2005,1339,0
0,380626,599,401,812,615,1033.828125,481.203125,1.0681723356246948,0.9920287132263184,0,0,2005,1339,0
0,383794,594,398,831,620,1347.109375,606.734375,1.0583734512329102,0.992894172668457,0,0,2005,1339,0
0,384011,590,396,842,623,1096.484375,648.578125,1.062100172042847,0.987461805343628,0,0,2005,1339,0
0,385832,588,391,858,628,908.515625,732.265625,1.0612303018569946,0.9921519160270692,0,0,2005,1339,0
0,386104,586,385,865,632,971.171875,857.796875,1.0677274465560913,0.989461362361908,0,0,2005,1339,0
0,386272,587,378,871,638,908.515625,899.640625,1.071632981300354,0.9903501272201538,0,0,2005,1339,0
0,386153,587,373,879,640,1033.828125,815.953125,1.0568139553070068,0.991687834262848,0,0,2005,1339,0
0,385728,591,367,878,646,971.171875,815.953125,1.0548754930496216,0.9905345439910888,0,0,2005,1339,0
0,385610,593,363,880,651,845.859375,397.515625,1.0640637874603271,0.991256594657898,0,0,2005,1339,0
0,383940,598,360,877,653,783.203125,648.578125,1.0628318786621094,0.9913116097450256,0,0,2005,1339,0
0,383708,604,356,871,660,1033.828125,690.421875,1.048119068145752,0.9916117787361144,0,0,2005,1339,0
0,381714,612,352,864,665,720.546875,648.578125,1.0549232959747314,0.9919314980506896,0,0,2005,1339,0
0,292311,709,211,537,782,845.859375,690.421875,1.0405933856964111,0.9903003573417664,0,0,2005,1339,0
1,290372,697,213,560,769,1159.140625,481.203125,1.0327134132385254,0.990347683429718,0,0,2005,1339,0
1,288221,685,216,586,753,1159.140625,481.203125,1.0339783430099487,0.9899396300315856,0,0,2005,1339,0
1,285725,676,220,604,736,1033.828125,439.359375,1.0420373678207395,0.988801658153534,0,0,2005,1339,0
1,283854,660,224,630,719,1033.828125,564.890625,1.021562099456787,0.9910340905189514,0,0,2005,1339,0
0,280968,651,230,649,699,1033.828125,439.359375,1.04518723487854,0.9892959594726562,0,0,2005,1339,0
1,279782,640,236,669,682,1221.796875,481.203125,1.0558559894561768,0.9902576208114624,0,0,2005,1339,0
0,278875,631,243,686,674,1221.796875,481.203125,1.0566123723983765,0.9902104735374452,0,0,2005,1339,0
0,277756,625,252,700,664,1096.484375,648.578125,1.0398452281951904,0.9899470210075378,0,0,2005,1339,0
0,275595,616,259,714,656,971.171875,397.515625,1.0543330907821655,0.9880026578903198,0,0,2005,1339,0
0,275136,610,268,727,647,1221.796875,648.578125,1.0476676225662231,0.9906660914421082,0,0,2005,1339,0
0,273688,606,279,735,636,971.171875,815.953125,1.0462169647216797,0.9902034401893616,0,0,2005,1339,0
0,272888,602,289,751,624,1096.484375,648.578125,1.0538806915283203,0.9900704026222228,0,0,2005,1339,0
0,273274,597,301,772,610,1096.484375,648.578125,1.0559626817703247,0.9903196692466736,0,0,2005,1339,0
0,272861,598,312,786,598,908.515625,815.953125,1.0554958581924438,0.989695131778717,0,0,2005,1339,0
1,272031,596,316,802,592,908.515625,815.953125,1.0498454570770264,0.989414632320404,0,0,2005,1339,0
0,272548,598,319,814,586,1347.109375,355.671875,1.045210838317871,0.9902414083480836,0,0,2005,1339,0
0,273427,601,322,824,579,1221.796875,774.109375,1.066579818725586,0.9921160340309144,0,0,2005,1339,0
1,272118,604,328,832,570,1033.828125,648.578125,1.034814476966858,0.990824282169342,0,0,2005,1339,0
1,271958,610,336,837,559,1096.484375,690.421875,1.036918044090271,0.9907636046409608,0,0,2005,1339,0
0,271353,616,341,842,549,1159.140625,648.578125,1.0531774759292605,0.9907600283622742,0,0,2005,1339,0
0,270155,622,351,844,534,1096.484375,690.421875,1.0581177473068235,0.990343451499939,0,0,2005,1339,0
0,268591,631,360,842,520,1159.140625,648.578125,1.049951434135437,0.9908407926559448,0,0,2005,1339,0
0,267453,642,367,836,508,971.171875,648.578125,1.0507960319519043,0.9908038973808287,0,0,2005,1339,0
1,266039,653,379,829,490,1159.140625,648.578125,1.0347470045089722,0.9902363419532776,0,0,2005,1339,0
0,263902,666,392,819,470,1221.796875,648.578125,1.047173261642456,0.9902133941650392,0,0,2005,1339,0
0,261736,678,404,807,457,1033.828125,690.421875,1.0521533489227295,0.9898958802223206,0,0,2005,1339,0
0,259228,693,417,793,451,1033.828125,690.421875,1.0537949800491333,0.98935467004776,0,0,2005,1339,0
0,256575,708,433,774,443,908.515625,523.046875,1.0497450828552246,0.9896698594093324,0,0,2005,1339,0
0,255537,726,447,753,436,908.515625,606.734375,1.0490031242370603,0.9889999628067015,0,0,2005,1339,0
1,255973,743,445,732,450,845.859375,481.203125,1.0408786535263062,0.9892038702964784,0,0,2005,1339,0
1,256895,760,432,707,478,1409.765625,564.890625,1.0312732458114624,0.9903841018676758,0,0,2005,1339,0
1,256346,778,422,680,497,908.515625,732.265625,1.0201787948608398,0.9883946180343628,0,0,2005,1339,0
1,257137,782,411,666,518,1284.453125,648.578125,1.0228091478347778,0.9893685579299928,0,0,2005,1339,0
1,257375,774,401,669,538,1347.109375,523.046875,1.0350959300994873,0.9857767820358276,0,0,2005,1339,0
1,258967,767,392,677,564,908.515625,648.578125,1.038597822189331,0.9905526041984558,0,0,2005,1339,0
1,260163,762,384,681,591,1096.484375,732.265625,1.044722318649292,0.9905121326446532,0,0,2005,1339,0
1,261538,756,377,685,615,783.203125,648.578125,1.0322513580322266,0.9899280667304992,0,0,2005,1339,0
1,263965,752,371,688,638,908.515625,648.578125,1.0371472835540771,0.9894773960113524,0,0,2005,1339,0
0,267203,748,365,689,659,908.515625,564.890625,1.0563273429870603,0.9905376434326172,0,0,2005,1339,0
1,271023,746,360,688,679,971.171875,606.734375,1.041831135749817,0.989990770816803,0,0,2005,1339,0
1,272181,746,357,681,690,908.515625,690.421875,1.032500147819519,0.9692410230636596,0,0,2005,1339,0
1,277938,744,354,679,711,908.515625,648.578125,1.0277796983718872,0.9911163449287416,0,0,2005,1339,0
1,282548,745,351,672,725,971.171875,564.890625,1.034318923950195,0.9905352592468262,0,0,2005,1339,0
1,284221,743,349,667,738,1284.453125,648.578125,1.0297549962997437,0.979419767856598,0,0,2005,1339,0
1,290104,745,349,657,747,1096.484375,815.953125,1.02925443649292,0.9926998019218444,0,0,2005,1339,0
1,294353,748,349,645,755,908.515625,941.484375,1.0390560626983645,0.9916703701019288,0,0,2005,1339,0
1,297141,748,351,635,758,1096.484375,815.953125,1.0353431701660156,0.9932676553726196,0,0,2005,1339,0
1,300634,753,352,619,762,971.171875,732.265625,1.0314714908599854,0.992988646030426,0,0,2005,1339,0
1,303683,755,356,606,760,908.515625,690.421875,1.0310008525848389,0.9914109706878662,0,0,2005,1339,0
0,307350,759,359,588,759,908.515625,983.328125,1.0417397022247314,0.991133987903595,0,0,2005,1339,0
1,310116,757,364,577,756,1221.796875,815.953125,1.0304372310638428,0.9859771132469176,0,0,2005,1339,0
1,313756,743,368,577,751,1159.140625,648.578125,1.028120756149292,0.9924883246421814,0,0,2005,1339,0
1,316601,730,373,578,744,1284.453125,606.734375,1.0250407457351685,0.9936997890472412,0,0,2005,1339,0
1,318862,717,380,584,734,1284.453125,774.109375,1.0280295610427856,0.9917070865631104,0,0,2005,1339,0
